county_fips,per_dem_2020,per_gop_2020
36117,0.3876440674202216,0.5819102396127113
36119,0.6757401057834792,0.31305203725136016
36121,0.26038084483909046,0.7133398347277113
36123,0.3910826844642195,0.5754542083796811
37001,0.4509762925276742,0.5349688120709482
37003,0.2048329709428741,0.7851354022534097
37005,0.2445687952600395,0.7450625411454904
37007,0.5171520457387886,0.4753439342504913
37009,0.26331099026179333,0.7241052232199318
37011,0.23165574117149504,0.7582998519771622
37013,0.36606498194945847,0.6246247387421623
37015,0.6050942435048395,0.3888945491594498
37017,0.4277956204379562,0.5650218978102189
37019,0.3693928472414749,0.6193512614360965
37021,0.5973608798717576,0.3862869733674158
37023,0.29411237164252724,0.6954620869019327
37025,0.44496575021112883,0.539440572564341
37027,0.23920707931541713,0.7499357911695347
37029,0.2581891483285738,0.7243406685704686
37031,0.283241597376742,0.7033142054104696
37033,0.4032860343539955,0.5882499377645009
37035,0.30792927779442614,0.6783098591549296
37037,0.5511841807444597,0.43593489577974853
37039,0.2181696401388297,0.768921634293369
37041,0.4171377183967112,0.5743833504624871
37043,0.24648193819817205,0.7416219352966777
37045,0.33045528962345055,0.6587276837920012
37047,0.35718067004461923,0.6364667624593511
37049,0.39853010458871196,0.5847922359370583
37051,0.5740332993544003,0.40796466190961606
37053,0.2598005821514833,0.7219297702359572
37055,0.41003631561571474,0.5751898316275998
37057,0.25573355627358385,0.7304833133741555
37059,0.26522065505116355,0.7201611947374659
37061,0.38595641646489104,0.6072198987453225
37063,0.804206454194782,0.1804139755661038
37065,0.6315107744239903,0.36134552733838365
37067,0.561598847319521,0.4226362597505838
37069,0.42512917994163474,0.5595834114213809
37071,0.3546295173942406,0.6323312957800135
37073,0.426394238820968,0.5638921453692849
37075,0.1939978563772776,0.7952840300107181
37077,0.4609468953731249,0.52683714159124
37079,0.4377927567691077,0.5568376556609163
37081,0.6084165828898435,0.3771503694382149
37083,0.6034783959004619,0.3913195388019721
37085,0.37899919372823493,0.6034515293431458
37087,0.3596956926276613,0.6248700125882546
37089,0.39799037603662374,0.5855114010326016
37091,0.6673876246003385,0.3271581719014482
37093,0.5454965571421969,0.4368501317066408
37095,0.41974317817014445,0.5690208667736758
37097,0.3310312490842133,0.6545799103261666
37099,0.44759193578495426,0.5299607989546388
37101,0.37049309877241665,0.6138186193952783
37103,0.3976470588235294,0.5936651583710407
37105,0.41860865968008826,0.5677399338113623
37107,0.4788975324721039,0.5135696434228589
37109,0.26433279566680606,0.7236792321325447
